
Oct 05, 2018 11:14:33.42 NEW SESSION
Oct 05, 2018 11:14:33.42 [5464:13096:1005/111433.418:ERROR:install_util.cc(629)] Failed to read HKLM\SOFTWARE\Policies\Google\Chrome\MachineLevelUserCloudPolicyEnrollmentToken: The system cannot find the file specified. (0x2)
Oct 05, 2018 11:14:33.59 [5464:14812:1005/111433.594:ERROR:external_registry_loader_win.cc(145)] Missing value path for key Software\Google\Chrome\Extensions\ngpampappnmepgilojfohadhhmbhlaek.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.259:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.260:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.261:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.261:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.261:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.261:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.261:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.261:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.261:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.261:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.261:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.261:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.262:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.26 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.263:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.264:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.265:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.271:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.271:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.271:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.271:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.271:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.272:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.272:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:02:05.27 [10768:10728:1007/140205.272:ERROR:in_progress_cache_impl.cc(192)] Cache is not initialized, cannot RetrieveEntry.
Oct 07, 2018 14:03:28.44 [10768:10728:1007/140328.440:ERROR:CONSOLE(6)] "Uncaught ReferenceError: gbar is not defined", source: https://clients5.google.com/pagead/drt/dn/ (6)
Oct 07, 2018 14:12:49.85 [10768:10728:1007/141249.855:ERROR:CONSOLE(6)] "Uncaught ReferenceError: gbar is not defined", source: https://clients5.google.com/pagead/drt/dn/ (6)
Oct 07, 2018 14:12:56.55 [10768:10728:1007/141256.554:ERROR:CONSOLE(0)] "Ignoring duplicate Content-Security-Policy directive 'report-uri'.
Oct 07, 2018 14:12:56.55 ", source: https://notifications.google.com/u/0/widget?sourceid=243&hl=en&origin=https%3A%2F%2Fwww.google.lk&uc=1&usegapi=1&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.7_zYrcOKhe0.O%2Frt%3Dj%2Fd%3D1%2Frs%3DAHpOoo_tirFeAub0r3Y1DFynYgUbfJZWLA%2Fm%3D__features__#pid=243&_methods=onError%2ConInfo%2ChideNotificationWidget%2CpostSharedMessage%2Creauth%2CsetNotificationWidgetHeight%2CsetNotificationWidgetSize%2CswitchTo%2CnavigateTo%2CsetNotificationText%2CsetNotificationAnimation%2CgetNotificationText%2CvalidateUser%2C_ready&id=I0_1538946773521&_gfid=I0_1538946773521&parent=https%3A%2F%2Fwww.google.lk&pfname=&rpctoken=27924434 (0)
Oct 07, 2018 14:12:56.59 [10768:10728:1007/141256.591:ERROR:CONSOLE(0)] "Refused to load the script 'https://gc.kis.v2.scr.kaspersky-labs.com/DDC51670-8BCD-0E43-9647-A27EEB83A6EF/main.js' because it violates the following Content Security Policy directive: "script-src 'nonce-tuhA0EIPCoP2Yz5WcQmSwzlVXR8' 'self' 'unsafe-eval' https://apis.google.com https://ssl.gstatic.com https://www.google.com https://www.gstatic.com".
Oct 07, 2018 14:12:56.59 ", source: https://notifications.google.com/u/0/widget?sourceid=243&hl=en&origin=https%3A%2F%2Fwww.google.lk&uc=1&usegapi=1&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.7_zYrcOKhe0.O%2Frt%3Dj%2Fd%3D1%2Frs%3DAHpOoo_tirFeAub0r3Y1DFynYgUbfJZWLA%2Fm%3D__features__#pid=243&_methods=onError%2ConInfo%2ChideNotificationWidget%2CpostSharedMessage%2Creauth%2CsetNotificationWidgetHeight%2CsetNotificationWidgetSize%2CswitchTo%2CnavigateTo%2CsetNotificationText%2CsetNotificationAnimation%2CgetNotificationText%2CvalidateUser%2C_ready&id=I0_1538946773521&_gfid=I0_1538946773521&parent=https%3A%2F%2Fwww.google.lk&pfname=&rpctoken=27924434 (0)
Oct 07, 2018 14:12:56.62 [10768:10728:1007/141256.629:ERROR:CONSOLE(11)] "[Report Only] Refused to evaluate a string as JavaScript because 'unsafe-eval' is not an allowed source of script in the following Content Security Policy directive: "script-src 'report-sample' 'unsafe-inline' https: http: https://gc.kis.v2.scr.kaspersky-labs.com wss://gc.kis.v2.scr.kaspersky-labs.com".
